ID,Centro,Orden,Clase de orden,Aviso,Plan mant.prev.,Fecha entrada,Fe.inic.extrema,Fe.inicio real,Fe.fin extrema,Fin real (hora),Pto.tbjo.resp.,Grupo planif.,Ubicac.técnica,Equipo,Texto breve,Status sistema,TotalCostesPlan,Cst.tot.reales
,0954,7830189,M01,,,01/08/2014,01/08/2014,,15/08/2014,00:00:00,PQ_TUB00,007,DUC-TR-PQS-D0007-TRM01,,CORTE Y SOLD. INST. TRAMPA Y ARREGLOS,LIB. IMPR DMNV KKMP NLIQ PREC,288506.4,0
,0954,7830190,M01,,,01/08/2014,01/08/2014,,01/08/2014,00:00:00,PQ_MED00,010,DUC-TR-PQS-D0007-TRM01,,VERIFICACION DE MATERIAL QUE SE OCUPARA,LIB. IMPR KKMP NLIQ PREC,5151.9,0
,0954,7830192,M01,,,03/08/2014,04/08/2014,04/08/2014,06/08/2014,17:00:00,SMED00,010,ERM30016,,Ajuste a Registrador de flujo/presión. R,CTEC NOTI IMPR KKMP NLIQ PREC,24729.12,26299.92
,0954,7830205,M01,,,01/08/2014,01/08/2014,,01/08/2014,00:00:00,SMED10,010,DUC-TR-GSD-D0019-TRM05-TED01,,"DESFOGUE  DE LA TED 24"" AGUA DULCE",LIB. IMPR KKMP NLIQ PREC,8243.04,0
,0954,7830211,M01,,,04/08/2014,04/08/2014,04/08/2014,05/08/2014,15:00:00,SSEG10,004,DUC-TR-GSD-D0086-TRM01-TRD02,,PROTECCION DE CONTRAINCENDIO EN TRABAJOS,CERR NOTI IMPR KKMP NLIQ PREC,12364.56,12364.56
,0954,7830213,M01,,,04/08/2014,04/08/2014,04/08/2014,08/08/2014,15:00:00,SSEG10,004,DUC-TR-GSD-D0026-TRM01-TED01,,PROTECCION DE CONTRAINCENDIO EN TRABAJOS,CERR NOTI IMPR DMNV KKMP NLIQ PREC,12364.56,12364.56
,0954,7830216,M01,,,04/08/2014,04/08/2014,,15/08/2014,00:00:00,PQ_TUB00,007,DUC-TR-PQS-D0001-TRM01,,REVISION DE PUENTEOS,LIB. IMPR DMNV KKMP NLIQ PREC,37093.68,0
,0954,7830218,M01,,,04/08/2014,04/08/2014,,08/08/2014,00:00:00,PQ_TUB00,007,DUC-TR-PQS-D0002-TRM01-TRD02,,LEVANTAMIENTO DE DATOS,LIB. IMPR KKMP NLIQ PREC,20607.6,0
,0954,7830234,M01,,,04/08/2014,04/08/2014,,06/08/2014,00:00:00,SMED10,010,DUC-TR-GSD-D0019-TRM05-TED01,,"DESFOGUE  DE LA TED 24"" AGUA DULCE",LIB. IMPR DMNV KKMP NLIQ PREC,24729.12,0
,0954,7830237,M01,,,04/08/2014,04/08/2014,,08/08/2014,00:00:00,PQ_SGD20,004,DUC-TR-PQS-D0001-TRM05,,PROTECCION C.I. EN EXCAVACION CON HERRAM,LIB. IMPR KKMP NLIQ PREC,24729.12,0
,0954,7830238,M01,,,04/08/2014,01/08/2014,,08/08/2014,00:00:00,PQ_SGD20,004,DUC-TR-PQS-D0002-TRM01-TRD02,,TRABAJOS DE PROTECCION C.I. EN ACTIVIDAD,LIB. IMPR DMNV KKMP NLIQ PREC,49458.24,0
,0954,7830239,M01,,,04/08/2014,04/08/2014,04/08/2014,09/08/2014,18:00:00,PQ_SGD20,004,DUC-TR-PQS-D0007-TRM01,,TRABAJOS DE PROTECCION C.I. EN ACTIVIDAD,CTEC NOTI IMPR DMNV KKMP NLIQ PREC,26823.52,28917.92
,0954,7830293,M01,,,06/08/2014,07/08/2014,,07/08/2014,00:00:00,SMED10,010,ERM30038,,Mov.Op.  paro de criogenica de pajaritos,LIB. IMPR KKMP NLIQ PREC,8243.04,0
,0954,7830294,M01,,,06/08/2014,07/08/2014,,07/08/2014,00:00:00,SMED10,010,ERM30026,,Mov. Op  por  paro de Criogenica de Paja,LIB. IMPR KKMP NLIQ PREC,8243.04,0
,0954,7830512,M01,,43604,03/08/2014,18/08/2014,,29/08/2014,00:00:00,SCIV00,008,DUC-ED-MIN-COM01,,Orden y Limpieza COM Minatitlán,LIB. IMPR DMNV KKMP NLIQ PREC,247291.2,0
,0954,7830603,M01,,51077,03/08/2014,26/08/2014,,27/08/2014,00:00:00,SSEG10,004,DVC-MI-030,,Recorrido Celaje Terrestre D.D.V. 30,ABIE DMNV KKMP NLIQ PREC,8243.04,0
,0954,7830604,M01,,51078,03/08/2014,20/08/2014,,20/08/2014,00:00:00,SSEG10,004,DVC-MI-043,,Recorrido Celaje Terrestre D.D.V. 43,ABIE DMNV KKMP PREC,4121.52,0
,0954,7830605,M01,,51079,03/08/2014,21/08/2014,,21/08/2014,00:00:00,SSEG10,004,DVP-MI-173,,Recorrido Celaje Terrestre D.D.V. 252,ABIE DMNV KKMP PREC,4121.52,0
,0954,7830606,M01,,51082,03/08/2014,04/08/2014,04/08/2014,05/08/2014,11:00:00,SSEG10,004,DVC-MI-024,,Recorrido Celaje Terrestre D.D.V. 24,CERR NOTI IMPR DMNV KKMP NLIQ PREC,16486.08,16486.08
,0954,7830608,M01,,51237,03/08/2014,13/08/2014,13/08/2014,13/08/2014,14:00:00,SSEG10,004,DVP-MI-186,,Recorrido Celaje Terrestre Ramal Maseca,CERR NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7830609,M01,,51238,03/08/2014,13/08/2014,13/08/2014,13/08/2014,11:00:00,SSEG10,004,DVP-MI-184,,Celaje Terrestre Ramal Jaltipan-Mat. P.,CERR NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7830610,M01,,51241,03/08/2014,20/08/2014,,25/08/2014,00:00:00,SSEG10,004,DVP-MI-172,,Recorrido Celaje Terrestre D.D.V. 251,ABIE DMNV KKMP PREC,16486.08,0
,0954,7830771,M01,,59067,03/08/2014,11/08/2014,11/08/2014,11/08/2014,15:00:00,SMED00,010,DUC-TR-GSD-D0030-TRM01-VS151,,0954INT MED PASO DE REG. LOS COCOS,CTEC NOTI IMPR KKMP NLIQ PREC,8243.04,8243.04
,0954,7830772,M01,,59052,03/08/2014,18/08/2014,,18/08/2014,00:00:00,SAUT10,009,ERM30020,,954INTSCADAELEC CLORO DE TEHUANTE MI-030,LIB. IMPR DMNV KKMP NLIQ PREC,7212.66,0
,0954,7830773,M01,,59052,03/08/2014,08/08/2014,08/08/2014,08/08/2014,11:00:00,SMED00,010,ERM30020,,954INTMED CLORO DE TEHUANTEPEC MI030,CTEC NOTI IMPR KKMP NLIQ PREC,4121.52,4121.52
,0954,7830774,M01,,59346,03/08/2014,29/08/2014,,29/08/2014,00:00:00,SCOR00,006,DVC-MI-024-PC012,,0954 REVISION Y AJUSTE RECT. TONALA II,ABIE DMNV KKMP NLIQ PREC,2060.76,0
,0954,7830775,M01,,59346,03/08/2014,29/08/2014,,29/08/2014,00:00:00,SCOR00,006,DVC-MI-024-PC011,,0954 REVISION Y AJUSTE RECT. TONALA I,ABIE DMNV KKMP NLIQ PREC,1030.38,0
,0954,7830776,M01,,59346,03/08/2014,29/08/2014,,29/08/2014,00:00:00,SCOR00,006,DVC-MI-024-PC008,,0954 REVISION Y AJUSTE RECT. EST 2-2,ABIE DMNV KKMP NLIQ PREC,2060.76,0
,0954,7830777,M01,,59346,03/08/2014,29/08/2014,,29/08/2014,00:00:00,SCOR00,006,DVC-MI-023-PC002,,0954 REVISION Y AJUSTE RECT. EST 2-1,ABIE DMNV KKMP NLIQ PREC,2060.76,0
,0954,7830778,M01,,59346,03/08/2014,29/08/2014,,29/08/2014,00:00:00,SCOR00,006,DVC-MI-023-PC001,,0954 REV Y AJUSTE RECT. TONALA-CEIBA,ABIE DMNV KKMP NLIQ PREC,2060.76,0
,0954,7830791,M01,,59076,03/08/2014,06/08/2014,,07/08/2014,00:00:00,SAUT10,009,ERM30002,,954INTSCADAGNELEC PLANT AMONIAC MI-009,LIB. IMPR KKMP NLIQ PREC,15455.7,0
,0954,7830792,M01,,59076,03/08/2014,06/08/2014,,06/08/2014,00:00:00,SAUT10,009,ERM30002,,954INTSCADAGNINSTTA PLANT AMONIAC MI-009,LIB. IMPR KKMP NLIQ PREC,6182.28,0
,0954,7830793,M01,,59076,03/08/2014,18/08/2014,,19/08/2014,00:00:00,SMED00,010,ERM30002,,954INTMED PLANTA AMONIACO Nº4 Y 5 MI-009,ABIE DMNV KKMP NLIQ PREC,16486.08,0
,0954,7830799,M01,,59035,03/08/2014,22/08/2014,,25/08/2014,00:00:00,SAUT10,009,ERM30036,,954INTSCADAGN ELEC-CPQ CANGREJERA MI-006,ABIE DMNV KKMP NLIQ PREC,15970.89,0
,0954,7830800,M01,,59035,03/08/2014,22/08/2014,,25/08/2014,00:00:00,SAUT10,009,ERM30036,,954INTSCADAGN INSTA MI006 CPQ CANGREJERA,ABIE DMNV KKMP NLIQ PREC,11849.37,0
,0954,7830801,M01,,59035,03/08/2014,22/08/2014,,22/08/2014,00:00:00,SMED00,010,ERM30036,,954INTMEDICION CPQ CANGREJERA,ABIE DMNV KKMP NLIQ PREC,6182.28,0
,0954,7830802,M01,,59347,03/08/2014,29/08/2014,,29/08/2014,00:00:00,SCOR00,006,DVC-MI-024-PC013,,0954 REVISION Y AJUSTE RECT GARCEÑO,ABIE DMNV KKMP NLIQ PREC,2060.76,0
,0954,7830803,M01,,59347,03/08/2014,29/08/2014,,29/08/2014,00:00:00,SCOR00,006,DVP-MI-172-PC020,,0954 REVISION Y AJUSTE RECT CHOAPAS,ABIE DMNV KKMP NLIQ PREC,2060.76,0
,0954,7830804,M01,,59347,03/08/2014,29/08/2014,,29/08/2014,00:00:00,SCOR00,006,DVC-MI-023-PC003,,0954 REVISION Y AJUSTE RECT MATAMOROS,ABIE DMNV KKMP NLIQ PREC,2060.76,0
,0954,7830845,M01,,60948,03/08/2014,13/08/2014,,13/08/2014,00:00:00,SAUT10,009,DUC-TR-GSD-D0001-TRM05-TRD02,,954INT TRD SCADA ELECT  LA NORMA MI-020,ABIE DMNV KKMP NLIQ PREC,8243.04,0
,0954,7830846,M01,,60948,03/08/2014,13/08/2014,,13/08/2014,00:00:00,SAUT10,009,DUC-TR-GSD-D0001-TRM05-TRD02,,954INT TRD SCADA INSTTA  LA NORMA MI-020,ABIE DMNV KKMP NLIQ PREC,8243.04,0
,0954,7830898,M01,,66576,03/08/2014,29/08/2014,,29/08/2014,00:00:00,SSEG10,004,DVP-MI-191,,Celaje Terrestre Saladino,ABIE DMNV KKMP PREC,1030.38,0
,0954,7830952,M01,,70212,03/08/2014,11/08/2014,,11/08/2014,00:00:00,PQ_SGD10,004,DVC-MI-122,,0959PQ_SGD10 DVC 002.340 KM PUENTE 5 - C,LIB. IMPR DMNV KKMP NLIQ PREC,4121.52,0
,0954,7831139,M01,,83724,04/08/2014,20/08/2014,,20/08/2014,00:00:00,SMCD00,011,ESC-CH-COM-TC02,20170585,MANTTO. PSV-ESC-CH-106-2,ABIE DMNV KKMP PREC,4121.52,0
,0954,7831168,M01,,84204,04/08/2014,15/08/2014,15/08/2014,15/08/2014,11:00:00,PQ_COR00,006,DVC-MI-043-PC002,,0954 REVISION Y AJUSTE RECT TEMEX,CTEC NOTI IMPR DMNV KKMP NLIQ PREC,6182.28,6182.28
,0954,7831169,M01,,84204,04/08/2014,15/08/2014,,15/08/2014,00:00:00,PQ_COR00,006,DVC-MI-041-PC001,,0959 REVISION Y AJUSTE RECT  JALTIPAN,LIB. IMPR KKMP NLIQ PREC,4121.52,0
,0954,7831217,M01,,,04/08/2014,06/08/2014,,06/08/2014,00:00:00,STUB00,007,ERM30016,,RECORRIDO DE ESPARRAGOS ERM NUEVO TEAPA,LIB. IMPR KKMP NLIQ PREC,20607.6,0
,0954,7831220,M01,,,04/08/2014,01/08/2014,,01/08/2014,00:00:00,PQ_SGD20,004,DUC-TR-PQS-D0001-TRM05,,PROTECCION C.I. EN EXCAVACION MANUAL  Y/,LIB. IMPR KKMP NLIQ PREC,4121.52,0
,0954,7831221,M01,,,04/08/2014,04/08/2014,,09/08/2014,00:00:00,PQ_MED00,010,DUC-TR-PQS-D0001-TRM05,,SUPERVISION DE REHABILITACION EN EL AMON,LIB. IMPR KKMP NLIQ PREC,24729.12,0
,0954,7831226,M01,,,05/08/2014,18/08/2014,,20/08/2014,00:00:00,SMED10,010,DUC-TR-GSD-D0019-TRM05-TRD02,,CORRIDA DE DIABLO GASOD 24,ABIE DMNV KKMP PREC,24729.12,0
,0954,7831227,M01,,,05/08/2014,18/08/2014,,20/08/2014,00:00:00,SMED10,010,DUC-TR-GSD-D0019-TRM05-TED01,,CORRIDA DE DIABLO GASOD 24,LIB. KKMP NLIQ PREC,24729.12,0
,0954,7831236,M01,,,06/08/2014,06/08/2014,06/08/2014,06/08/2014,19:00:00,STUB10,007,ERM30020,,PRUEBA HIDROSTATICA DE TUBERIA,CTEC NOTI IMPR KKMP NLIQ PREC,16486.08,18580.48
,0954,7831237,M01,,,06/08/2014,06/08/2014,,11/08/2014,00:00:00,PQ_MED00,010,DUC-TR-PQS-D0007-TRM01,,"PRUEBA HIDROSTATICA A ETILENODUCTO DE 6""",LIB. IMPR KKMP NLIQ PREC,49458.24,0
,0954,7831238,M01,,,06/08/2014,06/08/2014,,06/08/2014,00:00:00,STUB00,007,DUC-TR-GSD-D0068-TRM01-TED01,,"954INTMANTTO TED  12"" D.N. COSOLEACAQUE",LIB. IMPR KKMP NLIQ PREC,20607.6,0
,0954,7831239,M01,,,06/08/2014,07/08/2014,,07/08/2014,00:00:00,STUB00,007,ERM30106,,954INTMANTTO TROY INDUSTRIAS.S.A. MI029,LIB. IMPR DMNV KKMP NLIQ PREC,20607.6,0
,0954,7831269,M01,,,05/08/2014,05/08/2014,,05/08/2014,00:00:00,PQ_MED00,010,DUC-TR-PQS-D0001-TRM01-TED01,,MANTENIMIENTO A REGISTRADOR DE PRESIÓN U,LIB. IMPR KKMP NLIQ PREC,6182.28,0
,0954,7831292,M01,,,05/08/2014,05/08/2014,05/08/2014,06/08/2014,15:00:00,SSEG10,004,DVC-MI-033,,Verificacion Celaje Terrestre DDV 033,CERR NOTI IMPR KKMP NLIQ PREC,8243.04,8243.04
,0954,7831320,M01,,,05/08/2014,04/08/2014,,08/08/2014,00:00:00,PQ_SGD20,004,DUC-TR-PQS-D0001-TRM01,,PROTECCION C.I. EN EXCAVACION MANUAL  Y/,LIB. IMPR KKMP NLIQ PREC,16486.08,0
,0954,7831327,M01,,,05/08/2014,01/08/2014,,15/08/2014,00:00:00,SMCD00,011,ESC-CH-EDF-ARVER,,ACTIVIDADES DE ORDEN Y LIMPIEZA EN AREAS,LIB. IMPR KKMP NLIQ PREC,226683.6,0
,0954,7831333,M01,,,06/08/2014,06/08/2014,06/08/2014,06/08/2014,15:00:00,SSEG10,004,DUC-TR-GSD-D0014-TRM02-VS105,,APOYO PROTECCION C.I. PARA INST. DE BARA,CERR NOTI IMPR KKMP NLIQ PREC,12364.56,12364.56
,0954,7831339,M01,,54842,06/08/2014,11/08/2014,,20/08/2014,00:00:00,SMCD00,011,ESC-CH-COM-TC02,,ECCHI MANTTO MECANICO TURBOCOMPR TC-2 LM,LIB. IMPR KKMP NLIQ PREC,131888.64,0
,0954,7831367,M01,,,08/08/2014,08/08/2014,08/08/2014,08/08/2014,15:00:00,SSEG10,004,DVP-MI-178,,Proteccion C.I. Actividades con Riesgo,CERR NOTI IMPR KKMP NLIQ PREC,12364.56,12364.56
,0954,7831400,M01,,54842,06/08/2014,11/08/2014,,18/08/2014,00:00:00,SAUT00,012,ESC-CH-COM-TC02,,ECCHI MANTTO AUTOMATIZ TURBOCOMPR TC-2,LIB. IMPR DMNV KKMP NLIQ PREC,49458.24,0
,0954,7831401,M01,,54842,06/08/2014,11/08/2014,,15/08/2014,00:00:00,SMCD00,011,ESC-CH-COM-TC02,,ECCHI MANTTO ELECTRICO TURBOCOMPR TC-2 L,LIB. IMPR KKMP NLIQ PREC,20607.6,0
,0954,7831402,M01,,,06/08/2014,25/08/2014,,29/08/2014,00:00:00,SMCD00,011,ESC-CH-EDF-CALVI,,MANTENIMIENTO Y HABILITADO DE ALUMBRADO,LIB. IMPR DMNV MOVM NLIQ PREC,43951.2,2736
,0954,7831409,M01,,,08/08/2014,11/08/2014,,11/08/2014,00:00:00,SMED10,010,ERM30020,,MOVIMIENTOS OPERATIVOS EN ERM 30020,LIB. IMPR DMNV KKMP NLIQ PREC,2094.4,0
,0954,7831410,M01,,,08/08/2014,11/08/2014,,11/08/2014,00:00:00,SMED10,010,ERM30020,,MOVIMIENTOS OPERATIVOS EN ERM 30020,LIB. IMPR KKMP NLIQ PREC,2094.4,0
,0954,7831428,M01,,,08/08/2014,08/08/2014,08/08/2014,08/08/2014,17:00:00,SMED00,010,ERM30019,,Ajuste a Registrador de flujo/presión. R,CTEC NOTI IMPR FCAP KKMP NLIQ PREC,8243.04,8766.64
,0954,7831440,M01,,,07/08/2014,07/08/2014,07/08/2014,08/08/2014,15:00:00,PQ_TUB00,007,DUC-TR-PQS-D0002-TRM01,,VERIFICACION DE JUNTAS AISLANTES,CTEC NOTI IMPR KKMP NLIQ PREC,16486.08,16486.08
,0954,7831443,M01,,,07/08/2014,18/08/2014,,18/08/2014,00:00:00,PQ_MED00,010,DUC-TR-PQS-D0002-TRM01-TED01,,MANTENIMIENTO PREVENTIVO A REGISTRADOR D,LIB. IMPR DMNV KKMP NLIQ PREC,8243.04,0
,0954,7831444,M01,,,07/08/2014,07/08/2014,,07/08/2014,00:00:00,PQ_MED00,010,DUC-TR-PQS-D0004-TRM01-TED01,,MANTENIMIENTO PREVENTIVO A REGISTRADOR D,LIB. IMPR KKMP NLIQ PREC,6182.28,0
,0954,7831467,M01,,,11/08/2014,11/08/2014,,14/08/2014,00:00:00,STUB00,007,ERM30016,,APERTURA DE LÍNEAS. RETIRO DE JUNTAS CIE,LIB. IMPR KKMP NLIQ PREC,20607.6,0
,0954,7831468,M01,,,11/08/2014,11/08/2014,,16/08/2014,00:00:00,PQ_MED00,010,DUC-TR-PQS-D0001-TRM05,,SUPERVISION DE REHABILITACION EN EL AMON,LIB. IMPR KKMP NLIQ PREC,24729.12,0
,0954,7831471,M01,,,11/08/2014,11/08/2014,,15/08/2014,00:00:00,PQ_SGD20,004,DUC-TR-PQS-D0007-TRM01,,TRABAJOS DE PROTECCION C.I. EN ACTIVIDAD,LIB. IMPR KKMP NLIQ PREC,41215.2,0
,0954,7831472,M01,,,11/08/2014,11/08/2014,,15/08/2014,00:00:00,PQ_SGD20,004,DUC-TR-PQS-D0001-TRM05,,PROTECCION C.I. EN ADMINISTRACION DE LOS,LIB. IMPR KKMP NLIQ PREC,20607.6,0
,0954,7831482,M01,,,08/08/2014,18/08/2014,,18/08/2014,00:00:00,STUB00,007,ERM30015,,MANTTO. A ERM SALES DEL ISTMO. S.A. DE C,LIB. IMPR DMNV KKMP NLIQ PREC,20607.6,0
,0954,7831483,M01,,,08/08/2014,08/08/2014,,08/08/2014,00:00:00,STUB00,007,ERM30036,,MANTTO. A ERM PETROQUIMICA CANGREJERA. M,LIB. IMPR KKMP NLIQ PREC,20607.6,0
,0954,7831493,M01,,,11/08/2014,11/08/2014,,22/08/2014,00:00:00,PQ_COR00,006,DVC-MI-043-PC002,,ROTULACION A CASETA DEL RETIFICADOR TEME,LIB. IMPR DMNV KKMP NLIQ PREC,38124.06,0
,0954,7831524,M01,,,09/08/2014,11/08/2014,,13/08/2014,00:00:00,PQ_MED00,010,DUC-TR-PQS-D0007-TRM01,,TRABAJOS DE PRUEBA HIDROSTATICA EN ETILE,LIB. IMPR KKMP NLIQ PREC,32972.16,0
,0954,7831525,M01,,,09/08/2014,19/08/2014,,22/08/2014,00:00:00,SMED10,010,DUC-TR-GSD-D0019-TRM05-TED01,,CORRIDA DE DIABLO  GASOD 24,LIB. FCAP KKMP NLIQ PREC,32972.16,0
,0954,7831526,M01,,,09/08/2014,19/08/2014,,22/08/2014,00:00:00,SMED10,010,DUC-TR-GSD-D0019-TRM05-TRD02,,CORRIDA DE DIABLO  GASOD 24,LIB. KKMP NLIQ PREC,32972.16,0
,0954,7831571,M01,,,13/08/2014,13/08/2014,,22/08/2014,00:00:00,PQ_COR00,006,DVC-MI-043-PC002,,CHAPODEO.LIMPIEZA y REVISION CAMA ANODIC,LIB. IMPR DMNV KKMP NLIQ PREC,24729.12,0
,0954,7831589,M01,,,11/08/2014,11/08/2014,,16/08/2014,00:00:00,PQ_SGD20,004,DUC-TR-PQS-D0001-TRM05,,PROTECCION C.I. EN EXCAVACION CON HERRAM,LIB. IMPR KKMP NLIQ PREC,41215.2,0
,0954,7831590,M01,,,11/08/2014,11/08/2014,,22/08/2014,00:00:00,PQ_SGD20,004,DUC-TR-PQS-D0002-TRM01-TRD02,,TRABAJOS DE PROTECCION C.I. EN ACTIVIDAD,LIB. IMPR DMNV KKMP NLIQ PREC,82430.4,0
,0954,7831591,M01,,,11/08/2014,12/08/2014,,12/08/2014,00:00:00,PQ_MED00,010,DUC-TR-PQS-D0002-TRM01-VS553,,RETIRO DE REGISTRADOR DE TEMPRATURA EN V,LIB. IMPR DMNV KKMP NLIQ PREC,8243.04,0
,0954,7831600,M01,,,10/08/2014,11/08/2014,11/08/2014,13/08/2014,15:00:00,SSEG10,004,ERM30020,,PROTECCION DE CONTRAINCENDIO EN TRABAJOS,CERR NOTI IMPR KKMP NLIQ PREC,12364.56,12364.56
,0954,7831601,M01,,,11/08/2014,11/08/2014,11/08/2014,15/08/2014,15:00:00,SMED00,010,DUC-ED-MIN-COM01,,Mantenimiento. preventivo. correctivo a,CTEC NOTI IMPR KKMP NLIQ PREC,41215.2,42786
,0954,7831602,M01,10795242,,11/08/2014,12/08/2014,,12/08/2014,00:00:00,SAUT10,009,ERM30016,,AT USUARIO INHIBIR SEÑAL MIT-015 EST. MI,LIB. IMPR DMNV FCAP KKMP NLIQ PREC,4121.52,0
,0954,7832172,M01,,59034,10/08/2014,11/08/2014,11/08/2014,14/08/2014,15:00:00,SMED00,010,ERM30016,,954INTMED CENTRAL DE BOMBEO NVO TEAPA,CTEC NOTI IMPR DMNV FCAP KKMP NLIQ PREC,32972.16,36113.76
,0954,7832297,M01,,65720,10/08/2014,14/08/2014,14/08/2014,14/08/2014,09:00:00,SMED00,010,ERM30040,,0954MED-ERM P. CRIOGENICA ANI. PAJARITOS,CTEC NOTI IMPR KKMP NLIQ PREC,2060.76,2060.76
,0954,7832300,M01,,66565,10/08/2014,29/08/2014,,29/08/2014,00:00:00,SSEG10,004,DVP-MI-174,,Celaje Terrestre Ramal Resistol,ABIE DMNV KKMP PREC,2060.76,0
,0954,7832301,M01,,66566,10/08/2014,29/08/2014,,29/08/2014,00:00:00,SSEG10,004,DVP-MI-176,,Celaje Terrestre Ramal Celanese Cang.,ABIE DMNV KKMP PREC,1030.38,0
,0954,7832302,M01,,66570,10/08/2014,29/08/2014,,29/08/2014,00:00:00,SSEG10,004,DVP-MI-180,,Celaje Terrestre Ramal Fenoquimia,ABIE DMNV KKMP PREC,1030.38,0
,0954,7832303,M01,,66520,10/08/2014,29/08/2014,,29/08/2014,00:00:00,SSEG10,004,DVP-MI-175,,Celaje Terrestre Ramal Hospital Mina,ABIE DMNV KKMP PREC,2060.76,0
,0954,7832304,M01,,66522,10/08/2014,13/08/2014,13/08/2014,13/08/2014,12:00:00,SSEG10,004,DVP-MI-185,,Celaje Terrestre Ramal Jaltipan-Minsa,CERR NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7832305,M01,,66523,10/08/2014,13/08/2014,13/08/2014,13/08/2014,13:00:00,SSEG10,004,DVP-MI-187,,Celaje Terrestre Ramal Purina,CERR NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7832306,M01,,66575,10/08/2014,29/08/2014,,29/08/2014,00:00:00,SSEG10,004,DVP-MI-190,,Celaje Terrestre Campo Moloacan,ABIE DMNV KKMP PREC,2060.76,0
,0954,7832307,M01,,66578,10/08/2014,15/08/2014,15/08/2014,15/08/2014,11:00:00,SSEG10,004,DVP-MI-194,,Celaje Terrestre Hospital Nanchital,CTEC NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7832311,M01,,66579,10/08/2014,15/08/2014,15/08/2014,15/08/2014,13:00:00,SSEG10,004,DVP-MI-188,,Celaje Terrestre La jaiba-Jaltipan,CTEC NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7832593,M01,,83725,10/08/2014,27/08/2014,,27/08/2014,00:00:00,SMCD00,011,ESC-CH-COM-TC02,20170327,MANTTO. PSV-ESC-CH-140-2,ABIE DMNV KKMP PREC,4121.52,0
,0954,7832684,M01,,,11/08/2014,11/08/2014,11/08/2014,13/08/2014,15:00:00,SSEG10,004,ERM30016,,PROTECCION DE CONTRAINCENDIO EN TRABAJOS,CERR NOTI IMPR KKMP NLIQ PREC,8243.04,8243.04
,0954,7832685,M01,,,11/08/2014,11/08/2014,11/08/2014,15/08/2014,15:00:00,SSEG10,004,DUC-TR-GSD-D0026-TRM01-TED01,,PROTECCION DE CONTRAINCENDIO EN TRABAJOS,CERR NOTI IMPR KKMP NLIQ PREC,8243.04,8243.04
,0954,7832686,M01,,,12/08/2014,19/08/2014,,20/08/2014,00:00:00,SMED10,010,DUC-TR-GSD-D0019-TRM04-TRD02,,"DESFOGUE  DE LA TRD 24"" AGUA DULCE",ABIE DMNV KKMP PREC,8243.04,0
,0954,7832695,M01,,,18/08/2014,18/08/2014,,22/08/2014,00:00:00,PQ_SGD20,004,DUC-TR-PQS-D0001-TRM03,,PROTECCION C.I. EN ADMINISTRACION DE LOS,LIB. IMPR KKMP NLIQ PREC,20607.6,0
,0954,7832740,M01,,,13/08/2014,13/08/2014,,14/08/2014,00:00:00,PQ_MED00,010,DUC-TR-PQS-D0007-TRM01,,PRUEBA HIDROSTÁTICA DE ETILENODUCTO PUEN,LIB. IMPR DMNV KKMP NLIQ PREC,65944.32,0
,0954,7832753,M01,,,15/08/2014,18/08/2014,18/08/2014,18/08/2014,19:00:00,SSEG10,004,ERM30020,,PROTECCION DE CONTRAINCENDIO EN TRABAJOS,CTEC NOTI IMPR KKMP NLIQ PREC,12364.56,12364.56
,0954,7832754,M01,,,15/08/2014,18/08/2014,,22/08/2014,00:00:00,SSEG10,004,ERM30016,,PROTECCION DE CONTRAINCENDIO EN TRABAJOS,LIB. IMPR KKMP NLIQ PREC,61822.8,0
,0954,7832755,M01,,,16/08/2014,18/08/2014,,22/08/2014,00:00:00,PQ_SGD20,004,DUC-TR-PQS-D0001-TRM05,,PROTECCION C.I. EN EXCAVACION CON HERRAM,LIB. IMPR KKMP NLIQ PREC,41215.2,0
,0954,7832797,M01,,,17/08/2014,18/08/2014,,18/08/2014,00:00:00,SMED10,010,ERM30020,,MOVIMIENTOS OPERATIVOS EN ERM 30020,LIB. IMPR KKMP NLIQ PREC,8243.04,0
,0954,7832817,M01,,,18/08/2014,18/08/2014,,19/08/2014,00:00:00,PQ_MED00,010,DUC-TR-PQS-D0001-TRM02,,VERIFICACIÓN DE EMISIÓN FUGITIVA EN KM 2,LIB. IMPR KKMP NLIQ PREC,16486.08,0
,0954,7832819,M01,,,19/08/2014,19/08/2014,,19/08/2014,00:00:00,PQ_MED00,010,DUC-TR-PQS-D0002-TRM01-TED01,,MANTENIMIENTO PREVENTIVO A TOMAS MANOMET,LIB. IMPR KKMP NLIQ PREC,12364.56,0
,0954,7832822,M01,,,15/08/2014,15/08/2014,,18/08/2014,00:00:00,PQ_TUB00,007,DUC-TR-PQS-D0001-TRM02,,VERIFICACION DE INDICACION KM 22+456,LIB. IMPR DMNV EDET KKMP NLIQ PREC,20607.6,0
